SK_ID_CURR,TARGET
100729,0.1327919529966457
100740,0.28610828514436587
100744,0.21524593472045683
100745,0.04331108691791406
100747,0.08871000726240387
100751,0.4351500655483817
100752,0.04816826818678655
100753,0.16023054621118676
100754,0.23459763562713773
100760,0.03294515002318759
100762,0.11554444099475797
100763,0.03924246581809104
100765,0.0212490164363579
100770,0.05921386956719056
100772,0.0297323338777154
100777,0.0296206494007636
100791,0.01944150415638804
100792,0.013928297915769078
100797,0.02697870615866029
100823,0.021122286427217415
100826,0.0375323845940218
100830,0.03832952466256375
100836,0.4003797876802269
100872,0.05427730010288332
100910,0.05159850641679192
100913,0.13484418171062298
100918,0.05001980576905825
100931,0.016740953920828777
100952,0.04273731296662871
100953,0.03331497032748098
100965,0.1866342908771267
100970,0.037238715515430725
100982,0.22316954064196443
100983,0.2529051211457688
100984,0.06488639907480293
100987,0.07679233696446437
100997,0.0752335792100296
100998,0.22128572197688043
101002,0.04512417911550482
101005,0.17247292843736853
101008,0.4124131799106435
101020,0.05137700763857455
101021,0.044279557772012555
101024,0.05886562246144681
101025,0.23325996054704026
101026,0.045251182192523984
101031,0.023406713099946127
101041,0.02006506480106467
101051,0.008070327820005553
101055,0.097555927814039
101056,0.37067616881500176
101057,0.0793534089803508
101064,0.03038815941839055
101079,0.12343700498264679
101087,0.022286779624062145
101090,0.028806177566394846
101092,0.09351214918431075
101097,0.08635395983748742
101099,0.025807005898484874
101107,0.1073519159984636
101118,0.06942067723826216
101125,0.11087267392123663
101126,0.017415616609519388
101128,0.012110794641264435
101136,0.058391724315359966
101140,0.23254271212067104
101149,0.08182913459554816
101160,0.14006277444368667
101169,0.3031642421015465
101181,0.06859427667925627
101186,0.017506731870800193
101190,0.08002774194947587
101193,0.10806996969432761
101194,0.13602067144434385
101198,0.14973487468310134
101200,0.056316201415125104
101204,0.02345757972910145
101211,0.07135862839928353
101213,0.14294089714688327
101223,0.06479109991369024
101225,0.10965174162203524
101237,0.09535939365817306
101243,0.05786180902747043
101244,0.12570478014879743
101258,0.021885462056879367
101259,0.14630959623055936
101268,0.10174023621795554
101269,0.020269906033444893
101271,0.05975523185208494
101279,0.033062925546645666
101281,0.07792868971403145
101287,0.025222723605613645
101292,0.030696464866329168
101294,0.03760518022357202
101296,0.12703646912957423
101297,0.016659363631321807
101299,0.02699047457096152
101301,0.04470236739129531
101305,0.18505768696406016
101308,0.09492004219761463
101318,0.015539741972905387
101327,0.26526427250406265
101329,0.014407686399852763
101332,0.040835261163632175
101337,0.04513481969662254
101343,0.02718220143668813
101345,0.02969373401789445
101346,0.017611028482463677
101353,0.013597442251549328
101354,0.1797780588317585
101355,0.20074428283720708
101356,0.02708149588008935
101362,0.06226225083876515
101363,0.39724398758843404
101365,0.018601955483964084
101366,0.07221570756696477
101367,0.2014229285808358
101368,0.022336268202405113
101374,0.1400540231086463
101380,0.018766553258584864
101383,0.0449545152271632
101398,0.01601213587601595
101399,0.14525542061605845
101401,0.24834566910411582
101412,0.037281020951080004
101426,0.05880580832335698
101427,0.3542421322007494
101428,0.13302906497247444
101429,0.3207321279648621
101434,0.030149903986074943
101440,0.11627463573943121
101448,0.08320757754935237
101449,0.07012200071412597
101465,0.020073195288413146
101467,0.024242888516276265
101472,0.09744204065985188
101478,0.1542487773865561
101497,0.08196241171692534
101504,0.09740121447514169
101547,0.024282288452499037
101548,0.12407978741484221
101555,0.05270630163573633
101570,0.016627342804944777
101572,0.06171216697270746
101578,0.05097642668949464
101580,0.11925562500548066
101588,0.11160143240745606
101602,0.024318565177783632
101610,0.08092291341973941
101614,0.03174186912430441
101616,0.027047412689661304
101643,0.1008933192767312
101644,0.032541254056910614
101649,0.05219011467822838
101650,0.05622222504116115
101665,0.012100623864200402
101667,0.10056145458606525
101669,0.07425833259519286
101674,0.17407562027091275
101675,0.016575897556323046
101678,0.11452603113545576
101682,0.05653473945426894
101686,0.04959380363960883
101697,0.2746392827995995
101700,0.32252096252246765
101711,0.027243939847428445
101714,0.039200459150409664
101715,0.3514775876310678
101728,0.031467008898290794
101732,0.06834649961926985
101757,0.0706552261448502
101758,0.04348311902514852
101759,0.06588777250128423
101762,0.02108033503435447
101764,0.06894226018932732
101780,0.27786739024767654
101784,0.01557081965346316
101789,0.019061737206462794
101816,0.0770444013965633
101819,0.043177289970534015
101827,0.014160569442109689
101863,0.06418535545338179
101867,0.05869301702153787
101870,0.018857099609176482
101873,0.35610918706890227
101878,0.09754241014692859
101879,0.04994638144585971
101880,0.028813516770296015
101887,0.057012019279571516
101897,0.018882027066330218
101901,0.09135765547503823
101903,0.1489298816008766
101920,0.021544310498503593
101921,0.03583615578908392
101922,0.08763629348356676
101961,0.14053556093329805
101962,0.03124583735646541
101971,0.04496572699456208
101976,0.42223687423100276
102002,0.105183505001271
102005,0.029749790189079972
102007,0.3346401112176334
102017,0.019015950831012873
102019,0.22758072323451803
102029,0.03310447203830807
102051,0.17040986827114976
102052,0.009563246352056234
102054,0.018195892883636777
102062,0.06057330501414785
102067,0.17755360981560184
102068,0.07626925922663563
102070,0.055253170210064706
102090,0.07998116690456494
102092,0.05324387696156524
102099,0.10516520013934985
102100,0.04734505533769629
102112,0.1796519471735626
102113,0.02747021712355334
102122,0.19826696802647173
102123,0.05113969497292136
102125,0.03938059292743858
102126,0.20456651103961185
102146,0.023094076063896858
102147,0.09597890693589117
102151,0.04086689002136563
102158,0.21686431517307908
102159,0.028077848061408717
102162,0.04431729241494409
102165,0.03296380349238997
102166,0.018392993781012286
102174,0.01680284706393367
102193,0.1674354334442808
102198,0.04265973383696304
102205,0.1294910197253946
102206,0.021846067590471308
102218,0.030589586549020182
102221,0.027683138887378975
102230,0.08234016404084527
102238,0.035475301033044374
102248,0.023179327672414513
102252,0.20003863477293454
102259,0.052913658533354224
102262,0.0986797403907641
102273,0.07202140715531846
102286,0.11492128659532475
102293,0.013849904748528416
102294,0.02763903011132834
102296,0.041398069703390855
102298,0.07263107571747549
102303,0.028583417804556786
102309,0.04593915753763999
102315,0.04628138588830911
102340,0.03985263984996468
102342,0.06259038905986447
102344,0.03795599878173549
102346,0.08670223969818938
102347,0.016921350431347175
102374,0.04108985911306647
102380,0.020757506169387346
102387,0.023478156213384074
102393,0.03900731040911545
102403,0.018071024757994495
102413,0.03101857797346682
102414,0.01210142093935536
102415,0.04372520478241235
102416,0.07370758098197262
102439,0.033359452307410414
102441,0.039741869414778516
102443,0.011374879996894386
102444,0.06675521192129219
102445,0.09611195479957728
102448,0.030958848192973475
102449,0.055663081513762855
102450,0.22510582918249597
102456,0.02591058762148522
102458,0.07381793726422894
102459,0.05588738391043344
102465,0.025963109122925595
102470,0.23243816854161836
102471,0.03597029376820301
102475,0.048486928082020896
102476,0.1575031480744453
102506,0.06828434570556623
102509,0.03666103504561159
102519,0.029930896524666576
102522,0.04973806875757824
102545,0.03957831410358752
102549,0.046145146022724626
102562,0.015669269161460872
102563,0.02189585212264309
102568,0.21062279966485398
102582,0.06941197025842044
102592,0.021022853904153135
102597,0.11226125957395114
102605,0.030895671852435736
102614,0.022530061287687454
102617,0.09830676364494309
102634,0.07059892676796348
102652,0.03373281900876314
102655,0.0135653877679287
102671,0.07136439533199578
102694,0.17521620472478763
102701,0.04703717573174908
102703,0.015598073561745888
102704,0.014252635743816614
102713,0.009735355695665434
102720,0.13093442330348545
102731,0.05087082327745196
102733,0.035799522871660966
102749,0.01743793920630396
102755,0.13606759480016806
102763,0.035685749828922086
102770,0.08280345113206126
102772,0.08560083469580715
102799,0.12197156235290263
102838,0.022568431091127758
102854,0.02448056295510018
102862,0.14714223298375484
102863,0.030816560579606782
102867,0.015172384453141464
102868,0.012882214722998803
102878,0.061029105802027875
102887,0.022274417637708238
102898,0.4806583288080715
102904,0.07933340055308132
102912,0.036367396334820085
102919,0.03218084412254296
102927,0.1454396558567268
102932,0.08683845942637973
102933,0.08913374270779595
102935,0.019611904602312765
102958,0.08302773134230079
102969,0.16741458676719329
102971,0.036236113065513324
102975,0.04435710891600282
102979,0.05626396348443544
102982,0.013758385581928895
102987,0.19248606996969678
102989,0.04298154269342329
102995,0.07112891408465065
102996,0.021928438087649542
103000,0.05163622079488027
103001,0.09203403560291558
103004,0.02488005047558215
103010,0.02142767938027807
103025,0.32098879488763277
103029,0.02862295625514839
103046,0.04316121258201321
103056,0.029406349426954328
103062,0.13857091354710316
103078,0.013800541365151773
103083,0.025517296575072814
103092,0.06377888019421263
103096,0.05065385558021943
103097,0.08421811982566077
103102,0.2965226860019939
103112,0.051463331285073056
103132,0.04116954194811535
103144,0.08334387893471905
103145,0.1812974423557658
103146,0.016728263554040494
103147,0.06582926224359614
103158,0.014625827409963665
103171,0.06279543203268305
103173,0.04461701043291855
103184,0.03689725189633197
103195,0.19049248871421906
103196,0.07282812847674919
103206,0.029773957708827157
103230,0.22374432057880564
103231,0.16564622874628115
103232,0.023270179162081274
103239,0.08077768810205313
103240,0.14520557544190626
103243,0.02942491890219496
103252,0.13636730523566834
103258,0.04012824561289905
103259,0.1391679615024496
103279,0.008601452321362536
103280,0.01012673523594703
103286,0.039352723289628896
103287,0.36157877612449196
103290,0.026995262030570642
103298,0.023843761346025314
103315,0.00992562350495493
103319,0.03354925234254017
103334,0.20010918124376428
103336,0.06936213024295532
103345,0.05140190550566394
103368,0.028656591661798524
103371,0.21112458188317895
103377,0.02849745863229003
103398,0.01657864271651457
103404,0.0626715299453782
103408,0.20220436760534954
103410,0.07461162731491168
103418,0.036716588675771246
103420,0.2453519027180913
103432,0.08239467925068662
103433,0.016774452943243954
103436,0.014040664206058037
103440,0.03553410922734552
103453,0.057893464563080345
103459,0.0398443213436787
103460,0.0415177101495829
103461,0.013812757142653228
103462,0.03208313443573856
103473,0.08362987809400109
103474,0.022563451455398658
103475,0.26166970293813663
103478,0.14350228733997597
103480,0.0628144742934112
103484,0.022686706886954046
103494,0.15151263012788146
103513,0.05362342035260531
103515,0.059438709628075063
103516,0.2141112025984474
103525,0.07303501191688973
103541,0.32131520726214624
103544,0.02286927117207213
103562,0.21719918457372994
103570,0.28577319617882996
103572,0.15754669948837066
103574,0.018604163624272384
103575,0.02552815643345279
103591,0.1418472485625455
103594,0.017945545338972992
103609,0.08072217347652764
103613,0.094783215229057
103614,0.06697133040928446
103615,0.05144626298053326
103624,0.03783873434208931
103625,0.19124751214855465
103628,0.21451111782428275
103629,0.013952227845600969
103647,0.09305162286595467
103648,0.09053532833797721
103651,0.03528172635719923
103658,0.02547196015386781
103668,0.10275311608250537
103669,0.028595154410784824
103676,0.04610873842017378
103682,0.07054179889479395
103683,0.03960311215572345
103689,0.019869107882285842
103725,0.05142225810174204
103733,0.06743641135752673
103744,0.018276069302794507
103762,0.12422172760888192
103771,0.35405573913309635
103773,0.006294113180066124
103783,0.07216103456611453
103784,0.03435986928129267
103808,0.011541502917777252
103812,0.06833505067871937
103813,0.15097019889019256
103814,0.04985015315652504
103818,0.10092472290096584
103824,0.019746000977815654
103828,0.01763358907451326
103830,0.2476453909724545
103840,0.018141830289377363
103842,0.10386199026184315
103847,0.23146018801447502
103848,0.11544701009981242
103851,0.02567733337473399
103854,0.14542348432290114
103857,0.14259995751926807
103861,0.01272496923576666
103862,0.060717476977177776
103865,0.03817670715871152
103870,0.016546573595272687
103876,0.02884098112913556
103891,0.283228268436495
103908,0.07844022544183264
103914,0.09110081098722478
103918,0.12151382323446343
103940,0.023960728638833362
103963,0.21485789420650578
103966,0.08776865311028437
103971,0.12339105089921167
103980,0.08907490653719118
103984,0.11197596812951209
103985,0.044263133763232654
103998,0.3417480626679551
104019,0.018553983478728255
104026,0.037456615113229556
104035,0.10982752794817072
104044,0.043567905731923796
104045,0.07503022251715868
104047,0.1811909531343252
104051,0.014956181589536549
104058,0.06684109767658106
104063,0.011744970399870559
104066,0.27652067175969575
104087,0.02340107601685221
104089,0.06424981281758153
104095,0.05998272867405458
104098,0.09824651178081997
104104,0.03435314482725151
104110,0.26488382592272
104120,0.06554570337599018
104122,0.04427552187711588
104131,0.04326265145954135
104132,0.09766457332259824
104135,0.06941137453980009
104136,0.02975790468882659
104149,0.0800951055435835
104150,0.055160948603999414
104156,0.3960185747788386
104165,0.09180746790789308
104175,0.023624115675792434
104179,0.06747281733836134
104184,0.12829495035927593
104206,0.01821752604325884
104216,0.4336348537983312
104230,0.2115590231082449
104257,0.04236181840434328
104272,0.02697593289330652
104273,0.07391643521560023
104278,0.03599741210112709
104294,0.12827627084260143
104295,0.031154447755747258
104297,0.03557386145242338
104298,0.06790038693133923
104308,0.05571731101811976
104318,0.029630741965237375
104319,0.12792682825840723
104320,0.22231343322127875
104327,0.05718134278141357
104334,0.07274094118037733
104344,0.04567131355483476
104350,0.033281282276051954
104351,0.14804293975742058
104354,0.033090252845060224
104369,0.10890053805803464
104376,0.07408177222240585
104381,0.027758617480535985
104384,0.0829728627708457
104391,0.01772160187836553
104394,0.027446436835635184
104398,0.24868916341072214
104402,0.018199251517879902
104408,0.11821420185164469
104409,0.026156456344076328
104410,0.34829226322474405
104412,0.06332512434026556
104417,0.1068905978443503
104424,0.06715829613579462
104426,0.020154714635102506
104435,0.048155373826645566
104445,0.023050540017451774
104458,0.023496512310315628
104460,0.03586149029377627
104466,0.022043531871170197
104472,0.058921801492459326
104473,0.09700496948651884
104479,0.011138624822788547
104480,0.028890055473738945
104482,0.06668464513936344
104499,0.026153711169057053
104501,0.013801800258995214
104502,0.014619950319730428
104506,0.16190935799325198
104510,0.011810788075470867
104512,0.04198778456335962
104520,0.2477222467504683
104528,0.043543131234438835
104529,0.015346936963527862
104541,0.044487287536619576
104578,0.03394507689969547
104584,0.07976574910245018
104588,0.07899566802103879
104602,0.20330328430240407
104610,0.02416858190065873
104611,0.1585335681012161
104618,0.07101055321722373
104620,0.043999486592666094
104622,0.024704772756261827
104624,0.0734619614870236
104625,0.1458458110033677
104634,0.08497426741609347
104639,0.09639437905284265
104646,0.0172973564340466
104647,0.07655130237034766
104652,0.02482555280860941
104670,0.10493431462656412
104677,0.01815551799411334
104685,0.10734661876765231
104691,0.043060146727528954
104696,0.06530046418068457
104699,0.014317682862928907
104712,0.07713367745645966
104714,0.018931810654213982
104717,0.04977344450977424
104718,0.012290073944032353
104740,0.056057760681255064
104741,0.019250024130243265
104743,0.010953888620565238
104744,0.01918842164564632
104747,0.06286910352365037
104767,0.05267766475719162
104772,0.14053832226440047
104776,0.36015341981890237
104779,0.027722666479656398
104814,0.02417611366836097
104815,0.03659282600653478
104830,0.038061005322187945
104831,0.11248364313711487
104833,0.059582860714802635
104839,0.02360310178436533
104840,0.023453957343659695
104860,0.14218470880134396
104861,0.028387961632746785
104866,0.04342626969465476
104870,0.019597789549036092
104877,0.0647818169446659
104878,0.011996461129448263
104879,0.022788633067287258
104880,0.12841255373979107
104899,0.02396427004574938
104906,0.058558301842190075
104907,0.06874406489445084
104913,0.22766363814523335
104916,0.10188083184060202
104921,0.06242706717141686
104930,0.0518535132621944
104931,0.2378719814972979
104936,0.032632188389862926
104937,0.03386954778149594
104942,0.0222653639797067
104943,0.06744406543331341
104969,0.07126979978283195
104972,0.1856627992484624
104988,0.07154781505159322
105013,0.04476581123890331
105015,0.014313351215046118
105019,0.04595781388452455
105027,0.03180902013874986
105030,0.08431987254754457
105035,0.4135431135017776
105041,0.019183860633452156
105051,0.19601028136656767
105056,0.04646379513128526
105067,0.518032082757063
105071,0.04995768148019164
105072,0.023993954047448824
105074,0.07734229611859283
105091,0.0494482490780439
105101,0.03572306295775248
105103,0.04854714905524642
105134,0.05412974900695298
105139,0.020272966765459366
105142,0.07916339993631374
105146,0.051407542653260606
105163,0.03415942179670901
105168,0.07991603636891813
105172,0.033886955075024386
105176,0.3042157485021848
105195,0.07390956597773218
105196,0.2866051042145526
105197,0.014987519511486696
105203,0.045938947124440015
105223,0.0786677657707576
105227,0.11763312125989737
105228,0.020416083728723625
105230,0.1602798568098238
105231,0.18917317690983268
105239,0.02976690636412702
105242,0.14710615548661607
105244,0.029313146010071425
105245,0.09544459129627075
105248,0.03111586309413954
105249,0.07674388850794849
105266,0.11831023445834606
105271,0.1637188815853491
105276,0.04219091682000829
105282,0.0238173172008016
105292,0.11072875561687966
105297,0.02180352898183302
105332,0.09181465982691493
105333,0.019577561012104984
105343,0.06813829238105285
105344,0.0557077314433399
105345,0.15090931364227567
105357,0.04539072403250533
105359,0.04020070709983689
105366,0.0751447567821467
105367,0.05759232039602725
105370,0.008634876151883878
105377,0.027853245174465625
105390,0.038069317122714864
105399,0.01391893845271772
105403,0.102262576350448
105404,0.039735847204780655
105414,0.020966454736867663
105417,0.07515589572949849
105425,0.1529844370230219
105452,0.09153276705270563
105454,0.15861221332249967
105456,0.0860070319112778
105470,0.03461579097938366
105471,0.023230904776670194
105483,0.14879470089810418
105493,0.22883083601147727
105508,0.0869006552279069
105514,0.04512469449269745
105515,0.020683944004259505
105528,0.31136844430044436
105529,0.01608367910423031
105531,0.040926598772255955
105532,0.04791405723822794
105558,0.011040446846099228
105574,0.016444083391522073
105578,0.014641825753971266
105584,0.3053003947928586
105595,0.06435139096572523
105617,0.1591921393198856
105618,0.03590771933052072
105621,0.02616157922305553
105625,0.06282311167781057
105629,0.03863777871238312
105630,0.019774073414719772
105634,0.027951189960382716
105635,0.023040879195014553
105641,0.10335401696583663
105647,0.07619966905174155
105648,0.06182449883210447
105655,0.02663607270875939
105657,0.019117292860936278
105672,0.10843545052321482
105678,0.15141094501987207
105682,0.13010796148034492
105691,0.04810714749126537
105692,0.03834260813749365
105706,0.034021811076368036
105712,0.04840251309802496
105720,0.029699640244763948
105734,0.030657021699479817
105735,0.035292258383079714
105736,0.13795200460203474
105737,0.013138985061883008
105738,0.1925734284741873
105740,0.16708686930628458
105744,0.0631721159362921
105747,0.06876466254397111
105749,0.10538177016878619
105754,0.048243620944750744
105758,0.03401848618792889
105760,0.0444036058630213
105767,0.1286214332821355
105784,0.09799774747048857
105791,0.015224495614614668
105802,0.16462386577426152
105807,0.16037283289158402
105809,0.04109180425711525
105816,0.08809341069709133
105817,0.014080703255558614
105824,0.05274697798891219
105832,0.08148853990235917
105856,0.027432246645417623
105865,0.02115040095914234
105899,0.19965041015985016
105906,0.02896945204188717
105916,0.05886134753429664
105923,0.05141156403092459
105937,0.09546252853012388
105965,0.030333210516694645
105966,0.07028721337012028
105968,0.12863420032373357
105973,0.02616701264940344
105976,0.11831443071124657
105978,0.0867368033223127
105979,0.03209690665068818
105991,0.08243722157948412
105998,0.13048366646428194
105999,0.02117000245167313
106000,0.18856984673675925
106001,0.024140965483912973
106010,0.24592455333686933
106011,0.023276435055948952
106013,0.22328490292815778
106015,0.016006536175725755
106026,0.014354509637296486
106032,0.019852548322640513
106035,0.2701610388066902
106040,0.03718744952356114
106041,0.21397611401877625
106044,0.022992336765961123
106053,0.1641893603897511
106054,0.015282375810147825
106065,0.16426181006664392
106081,0.033749324286016076
106083,0.07755097630972489
106087,0.02732931704595794
106090,0.10358096866088634
106101,0.016842502645842337
106102,0.05248104085296312
106109,0.08527696057606667
106116,0.12550587458843537
106150,0.014844097263287297
106155,0.16447876155352328
106166,0.012442316256255099
106176,0.16152885332808792
106189,0.04114781492983891
106199,0.08382382304133776
106205,0.20151467534192044
106206,0.04218685449003572
106211,0.029184441597750674
106214,0.03707902400412906
106216,0.053823114168293336
106217,0.036300366781150596
106225,0.06352758939063599
106249,0.03624243865548031
106256,0.1102946658940998
106258,0.06009392558137701
106261,0.044912285536584
106262,0.13462714526063468
106264,0.013337300395556587
106271,0.024828206558966375
106276,0.03599097817216052
106277,0.09600320169360324
106286,0.10536028882701633
106293,0.020668096804662854
106295,0.09921176062399635
106296,0.023340061670022474
106297,0.1352016312935715
106298,0.0459445684946685
106311,0.043782325396440204
106314,0.029398059015358146
106320,0.03621058037881795
106334,0.07044213193525735
106346,0.09384005608344069
106347,0.029670828690433713
106349,0.03812924635558623
106354,0.050264411123890386
106360,0.02371069615509375
106373,0.09563201646587882
106377,0.06795205186750139
106386,0.1527318222725428
106387,0.030555928532075165
106391,0.017304213744533767
106401,0.2774173760976381
106411,0.08986214579998622
106413,0.28721690324126065
106426,0.16313301667571561
106427,0.08990819080886035
106428,0.14801907609851808
106434,0.05547799184089855
106438,0.0259685211905664
106440,0.03889450825098448
106441,0.025503734094433763
106452,0.09058655121930577
106453,0.05125077056485826
106454,0.04531042224668936
106457,0.09552434961606907
106484,0.02405069430945441
106488,0.06471921546541838
106491,0.12087734146780565
106514,0.07529093436253254
106527,0.05068991166299786
106528,0.046812501334442196
106529,0.009167240123825878
106534,0.1963946522694783
106550,0.24273475149838367
106577,0.03417423862995884
106585,0.12885146143379106
106590,0.005524456234544036
106607,0.056482551122977065
106610,0.05093545156745419
106611,0.0362079068920842
106612,0.07166137437022566
106624,0.021789022755005813
106631,0.011718468052098922
106647,0.21430716221454615
106660,0.2037526682598718
106674,0.027702912928799277
106687,0.01705790375157351
106712,0.04404300885768548
106713,0.05527540052359248
106717,0.06508348406201453
106720,0.05900085943164732
106721,0.17374961926589277
106724,0.06994261165320273
106735,0.097812388887309
106739,0.06948210695697743
106740,0.061022178693808646
106754,0.03677362398734347
106760,0.31699022698301055
106761,0.06169131047288047
106784,0.14320454344417033
106787,0.05606277523615099
106797,0.009900309893274032
106798,0.18608074720540296
106802,0.11242244261502009
106803,0.0332553461912784
106804,0.202311529074866
106805,0.023919315400192823
106810,0.16957571327993692
106812,0.24765073555183365
106813,0.07843054804334494
106817,0.10587168672145529
106822,0.07116273203541836
106823,0.02326713212202076
106827,0.01985000612898832
106841,0.045509114832601616
106851,0.3557022371443761
106852,0.08732305851974961
106853,0.10798899165901978
106854,0.5056359075551938
106861,0.03753772181754898
106873,0.03813147461182405
106877,0.024007386543590203
106878,0.016724151545339953
106881,0.19433274997224032
106900,0.022050531625152893
106906,0.037388156126858044
106907,0.14707011792685393
106914,0.18265445255503363
106916,0.10039373643554024
106924,0.018560123886337203
106931,0.0729530187767379
106936,0.060789261168151705
106937,0.10937222107175648
106938,0.019911746628889275
106939,0.06378840276180764
106943,0.05898328641399395
106944,0.09939277770301111
106967,0.05773920680117384
106980,0.023841983189630333
106986,0.07508273318578666
106987,0.01829977097303454
106990,0.027193049650860786
107013,0.011573081347579804
107023,0.06970749532046376
107033,0.04612819159395123
107037,0.08855801027924935
107048,0.031055058203540115
107071,0.050877760372747625
107081,0.011843633766636599
107113,0.10571499646243854
107130,0.04463499331448415
107131,0.027246675051878673
107145,0.08888631483012384
107156,0.09869530487900435
107219,0.08010088178592933
107222,0.09206196922212836
107223,0.2396573646344271
107232,0.17074365424324203
107245,0.08402537543086053
107246,0.06581786104041328
107247,0.1001420480233718
107256,0.008590581815825159
107259,0.03737792222040637
107260,0.013083096304050475
107279,0.19631907304127177
107280,0.047047603716085816
107281,0.02961031834632036
107285,0.03685896161731304
107329,0.013572137615542688
107337,0.09777522057009788
107349,0.04899228935259616
107350,0.035074792564200645
107351,0.013035058957525054
107359,0.160718810837418
107391,0.09255006889269919
107394,0.04160481218922493
107395,0.03442818226365867
107406,0.04924862763940017
107416,0.07397322022512735
107417,0.02152380122190129
107418,0.08355670170785084
107419,0.03905512781787481
107444,0.012363598618833798
107445,0.03688045105231609
107446,0.2060031123519185
107460,0.11375102758333917
107470,0.044245664371740136
107475,0.0632281811162538
107520,0.019924655044292715
107526,0.21316811345789263
107527,0.017865289682447206
107530,0.010721368667531567
107532,0.06982887638867302
107534,0.10817984189802715
107535,0.04406059412366356
107554,0.17665376741995437
107556,0.019073506192309086
107559,0.08601034702132757
107561,0.018444122535726932
107564,0.048798672512299
107566,0.020595190711357934
107571,0.03903057625363496
107590,0.2288346588249179
107602,0.09972921560668044
107625,0.07045952450215234
107626,0.3350790091439186
107635,0.01539305089312792
107636,0.14996179564354148
107645,0.031468265900746674
107652,0.24467781415356948
107655,0.034125901429081104
107668,0.05268934347556136
107670,0.030707626770791453
107677,0.010381745586554386
107680,0.254275632687765
107683,0.1563277105364889
107684,0.012166872358654896
107691,0.051449723991592027
107692,0.06741998968307034
107703,0.029368752770021583
107709,0.02116999751951829
107710,0.07419814229355023
107721,0.15912157683826011
107725,0.1678132044569205
107727,0.10934131451069372
107739,0.016389936873869627
107740,0.04943862088621539
107741,0.036174931568244105
107747,0.021846140859451933
107765,0.24513961234996592
107768,0.012573628830171693
107775,0.10512003214450404
107782,0.32304551520363617
107790,0.026224267214371565
107801,0.027158258374667888
107807,0.016286033765771323
107811,0.02688286403656437
107817,0.10097991465881372
107826,0.05166644601316308
107838,0.10271764592978831
107839,0.027949558782021416
107843,0.07842653404406985
107847,0.09410693935689657
107849,0.201462722120067
107850,0.12496187148662617
107867,0.11294237017716964
107871,0.0835381779715156
107908,0.03495274496907277
107913,0.09862659676428565
107927,0.02670238252234325
107931,0.05486440731928652
107955,0.022576290446546212
107962,0.08782127165967375
107977,0.06299244183745788
107978,0.05861643765292235
107993,0.02791578343287118
108010,0.08184905937151726
108016,0.05782554710128754
108018,0.2560636752613308
108027,0.17549191021983157
108045,0.29927733828572206
108069,0.16315332155530518
108082,0.01730499610487292
108089,0.11836719947059994
108092,0.057887487766875384
108106,0.01154624092429407
108112,0.049924266697124
108120,0.10918920156260302
108122,0.22924318419816078
108135,0.025055202624615733
108170,0.018565903357011814
108171,0.08427339995461361
108177,0.013044105619178495
108180,0.05806230038007117
108183,0.03212523278149126
108184,0.022676339363687438
108185,0.023596727294417932
108192,0.06940715768482592
108195,0.11860911045429068
108196,0.2392691596960443
108218,0.02459377139592173
108219,0.10770812850616787
108243,0.06810221913637919
108249,0.014282391932413832
108251,0.018183134722438918
